awsOrigin,domain,state,lat,lng,locationVerified,httpResponseCode,contentLength,facebookUrl,siteName,twitterUsername,itunesAppStoreUrl,twitterAccountCreatedAt,twitterUserId,twitterFollowers,twitterFollowing,twitterTweets,siteOperator,twitterSuspended
3.82.80.110,sacorridornews.com,TX,29.4,-98.63,0,200,78233,https://www.facebook.com/San-Antonio-Corridor-News-113936430147772/?__tn__=%2Cd%2CP-R&amp;eid=ARC9uMRdFeHN2Rx-QQDK30jgSAbbl98GRFr7lsd0WsZ44evehHdaGz7wH2nhrMgwPJymadVLznahsGki,San Antonio Corridor News,,,,,,,,Metric Media,
34.236.176.60,sanantoniostandard.com,TX,29.42,-98.49,0,200,82924,https://www.facebook.com/San-Antonio-Standard-102661127957543/?__tn__=%2Cd%2CP-R&amp;eid=ARDnTa_TjqPlZE0AGbaVpuOdo_xjIn3O9S5ywa13FjWLu53CPRsuV3Sy4G3ch2vzGIW7M9EvFmRwgwwv,San Antonio Standard,,,,,,,,Metric Media,
34.236.176.60,scmissnews.com,MS,32.35,-89.4,0,200,52357,,SC Mississippi News,,,,,,,,Metric Media,
34.236.176.60,sctennnews.com,TN,35.52,-86.58,0,200,-1,https://www.facebook.com/SC-Tennessee-News-106227071051906/,SC Tennessee News,,,,,,,,Metric Media,
3.82.80.110,sctexasnews.com,TX,31.97,-99.9,0,200,78898,https://www.facebook.com/SC-Texas-News-102711994616347/?__tn__=%2Cd%2CP-R&amp;eid=ARAXzopcw51r3A3kS2boXsL2DHUmreNkL03R1IWE8JiAtYV7aXHlo1aOQ8vdINGendVDJnPwd8W0wxPV,SC Texas News,,,,,,,,Metric Media,
3.82.80.110,sebluegrassnews.com,KY,37.68,-84.26,0,200,69641,https://business.facebook.com/SE-Bluegrass-News-106004234118073/?business_id=898179107217559,SE Bluegrass News,,,,,,,,Metric Media,
3.82.80.110,sedallasnews.com,TX,32.78,-96.8,0,200,75854,https://www.facebook.com/SE-Dallas-News-115207090019330/?__tn__=%2Cd%2CP-R&amp;eid=ARCy5SWEi7ly5lWKroWTP7yX2SkrnUr6nbcU5-x_FNF8Lulo51yVTis1JNUIZk9-dMs1mbKfpLY_MRvh,SE Dallas News,,,,,,,,Metric Media,
3.82.80.110,sehoustonnews.com,TX,29.76,-95.37,0,200,78915,https://www.facebook.com/SE-Houston-News-109520200593382/,SE Houston News,,,,,,,,Metric Media,
34.236.176.60,sekentuckynews.com,KY,37.84,-84.27,0,200,68255,https://business.facebook.com/SE-Kentucky-News-102576881130573/?business_id=898179107217559,SE Kentucky News,,,,,,,,Metric Media,
3.82.80.110,setennnews.com,TN,35.52,-86.58,0,200,49971,https://www.facebook.com/SE-Tennessee-News-103442141335437/,SE Tennessee News,,,,,,,,Metric Media,
34.236.176.60,setexastimes.com,TX,31.97,-99.9,0,200,78502,https://www.facebook.com/SE-Texas-Times-114285986778923/,SE Texas Times,,,,,,,,Metric Media,
3.82.80.110,shelbyreporter.com,TN,35.13,-89.93,0,200,57240,https://www.facebook.com/Shelby-Reporter-100505434967054/,Shelby Reporter,,,,,,,,Metric Media,
34.236.176.60,shoalstoday.com,AL,34.74,-87.67,0,200,56970,https://www.facebook.com/Shoals-Today-102525598070678/,Shoals Today,,,,,,,,Metric Media,
3.82.80.110,shreveportreporter.com,LA,32.53,-93.75,0,200,52787,https://www.facebook.com/Shreveport-Reporter-113175947058014/,Shreveport Reporter,,,,,,,,Metric Media,
3.82.80.110,smokymountaintoday.com,TN,35.65,-83.51,0,200,58443,https://www.facebook.com/Smoky-Mountain-Today-104872601189659/,Smoky Mountain Today,,,,,,,,Metric Media,
3.82.80.110,southalabamatimes.com,AL,32.32,-86.9,0,200,62690,https://www.facebook.com/South-Alabama-Times-101209928204287/,South Alabama Times,,,,,,,,Metric Media,
34.236.176.60,southbirminghamtimes.com,AL,33.52,-86.81,0,200,56653,https://www.facebook.com/South-Birmingham-Times-114069630235543/,South Birmingham Times,,,,,,,,Metric Media,
3.82.80.110,southbrazorianews.com,TX,29.04,-95.57,0,200,77490,https://www.facebook.com/South-Brazoira-News-101030254789072/,South Brazoria News,,,,,,,,Metric Media,
3.82.80.110,southcumberlandnews.com,TN,35.9,-85.02,0,200,53442,https://www.facebook.com/South-Cumberland-News-112860603714121/,South Cumberland News,,,,,,,,Metric Media,
3.82.80.110,southdfwnews.com,TX,32.9,-97.04,0,200,79580,https://www.facebook.com/South-DFW-News-110974103780548/?__tn__=%2Cd%2CP-R&amp;eid=ARDOZc4zcQ51eCHUPnGfbXMHycAzWj0Q4CFbu6W0UH7qUDXSyfPclRfAsziM6ofOIeR4-9_wXmUDVEcd,South DFW News,,,,,,,,Metric Media,
34.236.176.60,southgalvestonnews.com,TX,29.3,-94.8,0,200,74207,https://www.facebook.com/South-Galveston-News-105321757684089/,South Galveston News,,,,,,,,Metric Media,
3.82.80.110,southknoxnews.com,TN,35.96,-83.92,0,200,53439,https://www.facebook.com/South-Knoxville-News-100352868316043/,South Knoxville News,,,,,,,,Metric Media,
3.82.80.110,southlouisiananews.com,LA,30.98,-91.96,0,200,54629,https://www.facebook.com/South-Louisiana-News-106674451049827/,South Louisiana News,,,,,,,,Metric Media,
34.236.176.60,southsanantonionews.com,TX,29.42,-98.49,0,200,75697,https://www.facebook.com/South-San-Antonio-News-113534206853381/,South San Antonio News,,,,,,,,Metric Media,
3.82.80.110,swarkansastimes.com,AR,35.2,-91.83,0,200,50736,https://www.facebook.com/SW-Arkansas-Times-114108213576664/,SW Arkansas Times,,,,,,,,Metric Media,
3.82.80.110,swbluegrassnews.com,KY,37.68,-84.26,0,200,68464,https://business.facebook.com/SW-Bluegrass-News-114038463309089/?business_id=898179107217559,SW Bluegrass News,,,,,,,,Metric Media,
34.236.176.60,swdallasnews.com,TX,32.78,-96.8,0,200,77434,https://www.facebook.com/SW-Dallas-News-104258834459054/?__tn__=%2Cd%2CP-R&amp;eid=ARBcYMV0ropD29BJv2yyRgui2L8byqRFBxRqF3tBr5TTD6R6HlNx_2mQlxTNUvFatcBG_aKwBCdbgJZt,SW Dallas News,,,,,,,,Metric Media,
3.82.80.110,swhoustonnews.com,TX,29.76,-95.37,0,200,80996,https://www.facebook.com/South-West-Houston-News-108066634072851/,SW Houston News,,,,,,,,Metric Media,
34.236.176.60,swlouisiananews.com,LA,30.98,-91.96,0,200,53834,https://www.facebook.com/Sw-Louisiana-News-103621918024981/,Sw Louisiana News,,,,,,,,Metric Media,
3.82.80.110,swmissnews.com,MS,32.35,-89.4,0,200,51915,,SW Mississippi News,,,,,,,,Metric Media,
34.236.176.60,swtennnews.com,TN,35.52,-86.58,0,200,51457,https://www.facebook.com/SW-Tennessee-News-103879871290379/,SW Tennessee News,,,,,,,,Metric Media,
3.82.80.110,tuscaloosaleader.com,AL,33.21,-87.57,0,200,58348,https://www.facebook.com/Tuscaloosa-Leader-105924931060187/,Tuscaloosa Leader,,,,,,,,Metric Media,
3.82.80.110,tylerreporter.com,TX,32.35,-95.3,0,200,77185,https://www.facebook.com/Tyler-Reporter-108300880716003/,Tyler Reporter,,,,,,,,Metric Media,
3.82.80.110,uppercumberlandtimes.com,TN,35.9,-85.02,0,200,54532,https://www.facebook.com/Upper-Cumberland-Times-110435563959752/,Upper Cumberland Times,,,,,,,,Metric Media,
34.236.176.60,upperdeltanews.com,AR,31.13,-87.85,0,200,59126,https://www.facebook.com/Upper-Delta-News-100150601656881/,Upper Delta News,,,,,,,,Metric Media,
3.82.80.110,uppereasttx.com,TX,31.97,-99.9,0,200,76577,https://www.facebook.com/Upper-East-Texas-News-105826237632989/,Upper East Texas News,,,,,,,,Metric Media,
3.82.80.110,volunteerstatenews.com,TN,35.52,-86.58,0,200,39308,https://www.facebook.com/Volunteer-State-News-102603991419690/,Volunteer State News,,,,,,,,Metric Media,
34.236.176.60,wacoreporter.com,TX,31.55,-97.15,0,200,78469,https://www.facebook.com/Waco-Reporter-111813203693728/,Waco Reporter,,,,,,,,Metric Media,
3.82.80.110,wcalabamanews.com,AL,34.22,-87.01,0,200,53583,https://www.facebook.com/West-Central-Alabama-News-110077953972872/,West Central Alabama News,,,,,,,,Metric Media,
3.82.80.110,wcmissnews.com,MS,32.35,-89.4,0,200,52011,,WC Mississippi News,,,,,,,,Metric Media,
34.236.176.60,wctexasnews.com,TX,31.97,-99.9,0,200,76069,https://www.facebook.com/WC-Texas-News-105654534317085/,WC Texas News,,,,,,,,Metric Media,
3.82.80.110,westbanklanews.com,LA,29.89,-90.11,0,200,51600,https://www.facebook.com/Westbank-Louisiana-News-107579744291268/,Westbank Louisiana News,,,,,,,,Metric Media,
34.236.176.60,westdfwnews.com,TX,32.9,-97.04,0,200,78218,https://www.facebook.com/West-DFW-News-112585740283785/,West DFW News,,,,,,,,Metric Media,
34.236.176.60,westhoustonnews.com,TX,29.76,-95.37,0,200,-1,https://www.facebook.com/West-Houston-News-103402311213826/?__tn__=%2Cd%2CP-R&amp;eid=ARCK7oaObdFgVl-gNnfJWDm0d48buv9AVtK1z9pI6HY0SSUB6AI74arqHcZyXv1qwLMINpq_zkk0Mdfk,West Houston News,,,,,,,,Metric Media,
34.236.176.60,westpennyroyalnews.com,KY,37.49,-85,0,200,66166,https://business.facebook.com/West-Pennyroyal-News-104155477637721/?business_id=898179107217559,West Pennyroyal News,,,,,,,,Metric Media,
34.236.176.60,westrgvnews.com,TX,26.2,-97.68,0,200,77481,https://www.facebook.com/West-RGV-News-101818468040424/?__tn__=%2Cd%2CP-R&amp;eid=ARBqogyI9pJgw-ojse-y6LrdydZliqeHyl6C7ESb5AuNcw9N7crAtEhwJ-jxkfjYJvt96deLKF0ryWND,West RGV News,,,,,,,,Metric Media,
34.236.176.60,westtxnews.com,TX,31.97,-99.9,0,200,79074,https://www.facebook.com/West-Texas-News-101113664779170/?__tn__=%2Cd%2CP-R&amp;eid=ARBXTTNTmEMRSBy8AMpBM_bI6enE2mEqgYQkrT2mA174RpXDLm8hKAWOzM6rYKA-AfhS7rowe16VxRKj,West Texas News,,,,,,,,Metric Media,
3.82.80.110,williamsonnews.com,TN,35.92,-86.86,0,200,49422,https://www.facebook.com/Williamson-News-101083908241467/,WIlliamson News,,,,,,,,Metric Media,
3.82.80.110,wintergardentoday.com,TX,29.23,-99.79,0,200,77435,https://www.facebook.com/Winter-Garden-Today-113481780194454/,Winter Garden Today,,,,,,,,Metric Media,
3.82.80.110,wiregrasstimes.com,AL,31.22,-85.39,0,200,-1,https://www.facebook.com/Wiregrass-Times-108602280788838/,Wiregrass Times,,,,,,,,Metric Media,
34.236.176.60,yellowhammertimes.com,AL,34.72,-86.61,0,200,57224,https://www.facebook.com/Yellowhammer-Times-107125477609371/,Yellowhammer Times,,,,,,,,Metric Media,
34.236.176.60,akronreporter.com,OH,41.08,-81.52,0,200,-1,https://www.facebook.com/Akron-Reporter-101607614949803,Akron Reporter,,,,,,,,Metric Media,
34.236.176.60,andersonreporter.com,IN,40.11,-85.68,0,200,55736,https://www.facebook.com/Anderson-Reporter-102122781489013/?ref=br_rs,Anderson Reporter,,,,,,,,Metric Media,
3.82.80.110,annarbortimes.com,MI,42.28,-83.74,0,200,79002,https://business.facebook.com/Ann-Arbor-Times-105059500884218/?business_id=898179107217559,Ann Arbor Times,,,,,,,,Metric Media,
3.82.80.110,battlecreektimes.com,MI,42.32,-85.18,0,200,76080,https://business.facebook.com/Battle-Creek-Times-101371024590467/?business_id=898179107217559,Battle Creek Times,,,,,,,,Metric Media,
3.82.80.110,bloomingtonleader.com,IN,39.17,-86.53,0,200,61692,https://www.facebook.com/Bloomington-Leader-103596398006554/,Bloomington Leader,,,,,,,,Metric Media,
34.236.176.60,buckeyereporter.com,OH,40.05,-82.91,0,200,54307,,Buckeye Reporter,,,,,,,,Metric Media,
3.82.80.110,butlercountytoday.com,OH,39.44,-84.52,0,200,62007,,Butler County Today,,,,,,,,Metric Media,
3.82.80.110,cantonreporter.com,OH,40.8,-81.38,0,200,64791,,Canton Reporter,,,,,,,,Metric Media,
3.82.80.110,centralohiotoday.com,OH,40.42,-82.91,0,200,63519,,Central Ohio Today,,,,,,,,Metric Media,
3.82.80.110,centralwisconsinnews.com,WI,43.78,-88.79,0,200,-1,https://www.facebook.com/Central-Wisconsin-News-103069621364456/,Central Wisconsin News,,,,,,,,Metric Media,
3.82.80.110,chippewavalleytimes.com,WI,44.93,-91.35,0,200,58073,https://www.facebook.com/Chippewa-Valley-Times-101484434859329/,Chippewa Valley Times,,,,,,,,Metric Media,
3.82.80.110,cincyreporter.com,OH,39.1,-84.51,0,200,-1,,Cincy Reporter,,,,,,,,Metric Media,
3.82.80.110,clermonttimes.com,OH,39.09,-84.19,0,200,-1,,Clermont Times,,,,,,,,Metric Media,
3.82.80.110,clevelandreporter.com,OH,41.5,-81.69,0,200,-1,,Cleveland Reporter,,,,,,,,Metric Media,
3.82.80.110,columbusstandard.com,IN,39.2,-85.92,1,200,-1,https://www.facebook.com/Columbus-Standard-104422434589520/,Columbus Standard,,,,,,,,Metric Media,
3.82.80.110,daytonreporter.com,OH,39.76,-84.19,0,200,-1,,Dayton Reporter,,,,,,,,Metric Media,
34.236.176.60,delcoreview.com,OH,40.3,-83.04,0,200,61275,,Delaware County Review,,,,,,,,Metric Media,
34.236.176.60,detroitcitywire.com,MI,42.33,-83.05,0,200,76207,https://business.facebook.com/Detroit-City-Wire-105304140860043/?business_id=898179107217559,Detroit City Wire,,,,,,,,Metric Media,
34.236.176.60,downrivertoday.com,MI,42.21,-83.22,0,200,78702,https://business.facebook.com/Downriver-Today-116730986374533/?business_id=898179107217559,Downriver Today,,,,,,,,Metric Media,
34.236.176.60,eastclevelandnews.com,OH,41.5,-81.69,0,200,-1,,East Cleveland News,,,,,,,,Metric Media,
34.236.176.60,easternwaynetoday.com,MI,35.38,-77.88,0,200,75398,https://business.facebook.com/Eastern-Wayne-Today-100600154668579/?business_id=898179107217559,Eastern Wayne Today,,,,,,,,Metric Media,
3.82.80.110,eastindynews.com,IN,39.77,-86.16,0,200,61139,https://www.facebook.com/East-Indy-News-103795834652673/,East Indy News,,,,,,,,Metric Media,
3.82.80.110,eastmichigannews.com,MI,44.31,-85.6,0,200,80059,https://business.facebook.com/East-Michigan-News-104854544261605/?business_id=898179107217559,East Michigan News,,,,,,,,Metric Media,
34.236.176.60,eaststarknews.com,OH,40.87,-81.25,0,200,-1,,East Stark News,,,,,,,,Metric Media,
34.236.176.60,ecindiananews.com,IN,40.27,-86.13,0,200,-1,https://www.facebook.com/EC-Indiana-News-115617590124438/,EC Indiana News,,,,,,,,Metric Media,
3.82.80.110,ecohionews.com,OH,40.42,-82.91,0,200,-1,,EC Ohio News,,,,,,,,Metric Media,
3.82.80.110,ecwisconsinnews.com,WI,43.78,-88.79,0,200,60017,https://www.facebook.com/EC-Wisconsin-News-111552233839553/,EC Wisconsin News,,,,,,,,Metric Media,
3.82.80.110,elkharttimes.com,IN,41.68,-85.98,0,200,55168,https://www.facebook.com/Elkhart-Times-113268047029022/,Elkhart Times,,,,,,,,Metric Media,
3.82.80.110,fairfieldreporter.com,OH,39.35,-84.56,0,200,61429,,Fairfield Reporter,,,,,,,,Metric Media,
34.236.176.60,findlaytimes.com,OH,41.04,-83.65,0,200,65054,,Findlay Times,,,,,,,,Metric Media,
34.236.176.60,fondulacnews.com,WI,43.77,-88.45,0,200,-1,https://www.facebook.com/Fon-Du-Lac-News-101444064863362/,Fon Du Lac News,,,,,,,,Metric Media,
34.236.176.60,foxcitiesnews.com,WI,44.26,-88.42,0,200,-1,https://www.facebook.com/Fox-Cities-News-104602697875979/,Fox Cities News,,,,,,,,Metric Media,
3.82.80.110,ftwaynetimes.com,IN,41.08,-85.14,0,200,58384,https://www.facebook.com/Ft-Wayne-Times-107118054317120/,Ft Wayne Times,,,,,,,,Metric Media,
3.82.80.110,geneseenews.com,MI,43.08,-83.68,0,200,76512,https://business.facebook.com/Genesee-News-100698147991930/?business_id=898179107217559,Genesee News,,,,,,,,Metric Media,
34.236.176.60,grandrapidsreporter.com,MI,42.96,-85.67,0,200,76657,https://business.facebook.com/Grand-Rapids-Reporter-111393033542730/?business_id=898179107217559,Grand Rapids Reporter,,,,,,,,Metric Media,
3.82.80.110,greatlakeswire.com,MI,45.75,-84,0,200,76122,https://business.facebook.com/Great-Lakes-Wire-110870006973319/?business_id=898179107217559,Great Lakes Wire,,,,,,,,Metric Media,
3.82.80.110,greenbayreporter.com,WI,44.51,-88.01,0,200,55458,https://www.facebook.com/Green-Bay-Reporter-112487347077603/,Green Bay Reporter,,,,,,,,Metric Media,
3.82.80.110,greenecotimes.com,OH,39.7,-83.89,0,200,63565,,Greene County Times,,,,,,,,Metric Media,
3.82.80.110,hollandreporter.com,MI,42.79,-86.11,0,200,75181,https://business.facebook.com/Holland-Reporter-101483974584819/?business_id=898179107217559,Holland Reporter,,,,,,,,Metric Media,
34.236.176.60,hoosierstatetoday.com,IN,40.27,-86.13,0,200,-1,https://www.facebook.com/Hoosier-State-Today-100795211622917/,Hoosier State Today,,,,,,,,Metric Media,
34.236.176.60,indystandard.com,IN,39.77,-86.16,0,200,-1,https://www.facebook.com/Indy-Standard-113324270356327/,Indy Standard,,,,,,,,Metric Media,
3.82.80.110,kalamazootimes.com,MI,42.29,-85.59,0,200,76760,https://business.facebook.com/Kalamazoo-Times-109349107125073/?business_id=898179107217559,Kalamazoo Times,,,,,,,,Metric Media,
34.236.176.60,kenoshareporter.com,WI,42.58,-87.82,0,200,-1,https://www.facebook.com/Kenosha-Reporter-105739881093268/,Kenosha Reporter,,,,,,,,Metric Media,
34.236.176.60,kentuckianatimes.com,IN,38.26,-85.74,0,200,-1,https://www.facebook.com/Kentuckiana-Times-111557593868102/,Kentuckiana Times,,,,,,,,Metric Media,
34.236.176.60,kokomostandard.com,IN,40.49,-86.13,0,200,-1,https://www.facebook.com/Kokomo-Standard-100558551646959/,Kokomo Standard,,,,,,,,Metric Media,
3.82.80.110,lafayettetimes.com,IN,40.42,-86.88,1,200,-1,https://www.facebook.com/Lafayette-Times-100160575023845/,Lafayette Times,,,,,,,,Metric Media,
34.236.176.60,lakecountytimes.com,OH,41.73,-81.25,1,200,63926,,Lake County Times,,,,,,,,Metric Media,
3.82.80.110,lansingsun.com,MI,42.73,-84.56,0,200,78652,https://business.facebook.com/Lansing-Sun-118678892851412/?business_id=898179107217559,Lansing Sun,,,,,,,,Metric Media,
34.236.176.60,lickingtoday.com,OH,40.15,-82.48,0,200,-1,,Licking Today,,,,,,,,Metric Media,
3.82.80.110,limareporter.com,OH,40.74,-84.11,0,200,-1,,Lima Reporter,,,,,,,,Metric Media,
34.236.176.60,livingstontoday.com,MI,42.62,-83.85,1,200,76574,https://business.facebook.com/Livingston-Today-100486091352075/?business_id=898179107217559,Livingston Today,,,,,,,,Metric Media,
3.82.80.110,loraintimes.com,OH,41.45,-82.18,0,200,-1,,Lorain Times,,,,,,,,Metric Media,
34.236.176.60,macombtoday.com,MI,42.67,-82.93,0,200,78737,https://business.facebook.com/Macomb-Today-107874710608318/?business_id=898179107217559,Macomb Today,,,,,,,,Metric Media,
3.82.80.110,madisonreporter.com,WI,43.07,-89.4,0,200,-1,https://www.facebook.com/Madison-Reporter-102317521440744/,Madison Reporter,,,,,,,,Metric Media,
3.82.80.110,mansfieldtimes.com,OH,40.76,-82.52,0,200,-1,,Mansfield Times,,,,,,,,Metric Media,
3.82.80.110,marionmorrowtimes.com,OH,40.59,-83.12,0,200,-1,,Marion-Morrow Times,,,,,,,,Metric Media,
34.236.176.60,medinatoday.com,OH,41.14,-81.86,0,200,-1,,Medina Today,,,,,,,,Metric Media,
34.236.176.60,micapitolnews.com,MI,42.73,-84.56,0,200,79691,https://business.facebook.com/Capitol-News-119768806075523/?business_id=898179107217559,Capitol News,,,,,,,,Metric Media,
34.236.176.60,mkecitywire.com,WI,43.04,-87.91,0,200,55152,https://www.facebook.com/Milwaukee-City-Wire-110224463973262/,Milwaukee City Wire,,,,,,,,Metric Media,
3.82.80.110,mkenorth.com,WI,43.11,-87.96,0,200,57554,https://www.facebook.com/Milwaukee-North-News-100566828285887/,Milwaukee North News,,,,,,,,Metric Media,
34.236.176.60,mkesouth.com,WI,42.91,-87.86,0,200,54267,https://www.facebook.com/Milwaukee-South-News-100197624990591/,Milwaukee South News,,,,,,,,Metric Media,
34.236.176.60,monroereview.com,MI,41.92,-83.4,0,200,73315,https://business.facebook.com/Monroe-Review-100470841353605/?business_id=898179107217559,Monroe Review,,,,,,,,Metric Media,
34.236.176.60,munciereporter.com,IN,40.19,-85.39,0,200,54701,https://www.facebook.com/Muncie-Reporter-100176278355523/?ref=br_rs,Muncie Reporter,,,,,,,,Metric Media,
3.82.80.110,muskegonsun.com,MI,43.23,-86.25,0,200,73460,https://business.facebook.com/Muskegon-Sun-115132053208625/?business_id=898179107217559,Muskegon Sun,,,,,,,,Metric Media,
3.82.80.110,ncindiananews.com,IN,40.27,-86.13,0,200,55035,https://www.facebook.com/NC-Indiana-News-113416550348880/,NC Indiana News,,,,,,,,Metric Media,
3.82.80.110,ncwisconsinnews.com,WI,43.78,-88.79,0,200,-1,https://www.facebook.com/NC-Wisconsin-News-107157414283761/,NC Wisconsin News,,,,,,,,Metric Media,
34.236.176.60,nefranklinnews.com,OH,39.56,-84.3,0,200,-1,,NE Franklin News,,,,,,,,Metric Media,
34.236.176.60,neindiananews.com,IN,40.27,-86.13,0,200,53931,https://www.facebook.com/NE-Indiana-News-111107487249975/,NE Indiana News,,,,,,,,Metric Media,
3.82.80.110,neohiotimes.com,OH,40.42,-82.91,0,200,-1,,NE Ohio Times,,,,,,,,Metric Media,
3.82.80.110,newisconsinnews.com,WI,43.78,-88.79,0,200,-1,https://www.facebook.com/NE-Wisconsin-News-108436317487083/,NE Wisconsin News,,,,,,,,Metric Media,
3.82.80.110,northcincynews.com,OH,39.1,-84.51,0,200,-1,,North Cincy News,,,,,,,,Metric Media,
34.236.176.60,northcolumbusnews.com,OH,39.96,-83,0,200,61824,,North Columbus News,,,,,,,,Metric Media,
34.236.176.60,northindynews.com,IN,39.77,-86.16,0,200,56630,https://www.facebook.com/North-Indy-News-102233461479227/,North Indy News,,,,,,,,Metric Media,
34.236.176.60,northkentnews.com,MI,43.01,-85.52,0,200,74214,https://business.facebook.com/North-Kent-MI-News-106957820699749/?business_id=898179107217559,North Kent News,,,,,,,,Metric Media,
3.82.80.110,northmichigannews.com,MI,44.31,-85.6,0,200,76158,https://business.facebook.com/North-Michigan-News-109368280456600/?business_id=898179107217559,North Michigan News,,,,,,,,Metric Media,
34.236.176.60,northsummitnews.com,OH,41.09,-81.56,0,200,59243,,North Summit News,,,,,,,,Metric Media,
3.82.80.110,northwoodsreporter.com,WI,45.92,-89.24,0,200,-1,https://www.facebook.com/Northwoods-Reporter-111229297204941/,Northwoods Reporter,,,,,,,,Metric Media,
3.82.80.110,novitimes.com,MI,42.48,-83.48,0,200,75871,https://business.facebook.com/Novi-Times-103247554407002/?business_id=898179107217559,Novi Times,,,,,,,,Metric Media,
34.236.176.60,nwfranklinnews.com,OH,39.56,-84.3,0,200,-1,,NW Franklin News,,,,,,,,Metric Media,
34.236.176.60,nwohiotimes.com,OH,40.42,-82.91,0,200,-1,https://www.facebook.com/NW-Ohio-Times-103042068135868/,NW Ohio Times,,,,,,,,Metric Media,
34.236.176.60,nwwaynenews.com,MI,42.28,-83.39,0,200,76682,https://business.facebook.com/Northwest-Wayne-News-115031663212614/?business_id=898179107217559,Northwest Wayne News,,,,,,,,Metric Media,
3.82.80.110,ozaukeetimes.com,WI,43.38,-87.62,0,200,-1,https://www.facebook.com/Ozaukee-Times-100464611629832/,Ozaukee County News,,,,,,,,Metric Media,
34.236.176.60,pontiactimes.com,MI,42.64,-83.29,0,200,74141,https://business.facebook.com/Pontiac-Times-111550783569826/?business_id=898179107217559,Pontiac Times,,,,,,,,Metric Media,
3.82.80.110,portagetimes.com,OH,41.33,-83.65,0,200,65102,https://www.facebook.com/Portage-Times-114569120303055/,Portage Times,,,,,,,,Metric Media,
34.236.176.60,racinesun.com,WI,42.73,-87.78,0,200,55272,https://www.facebook.com/Racine-Sun-100727151602935/,Racine Sun,,,,,,,,Metric Media,
3.82.80.110,scwisconsinnews.com,WI,43.78,-88.79,0,200,-1,https://www.facebook.com/SC-Wisconsin-News-101931491480406/,SC Wisconsin News,,,,,,,,Metric Media,
34.236.176.60,segrandrapids.com,MI,42.96,-85.67,0,200,73986,https://business.facebook.com/SE-Grand-Rapids-News-112969396760248/?business_id=898179107217559,SE Grand Rapids News,,,,,,,,Metric Media,
3.82.80.110,seindiananews.com,IN,40.27,-86.13,0,200,52398,https://www.facebook.com/SE-Indiana-News-113582716999171/,SE Indiana News,,,,,,,,Metric Media,
34.236.176.60,seoaklandnews.com,MI,42.59,-83.34,0,200,75749,https://business.facebook.com/SE-Oakland-News-113424383380642/?business_id=898179107217559,SE Oakland News,,,,,,,,Metric Media,
34.236.176.60,seohiotimes.com,OH,40.42,-82.91,0,200,-1,https://www.facebook.com/SE-Ohio-Times-103040161468926/,SE Ohio Times,,,,,,,,Metric Media,
3.82.80.110,shelbyreview.com,MI,43.61,-86.36,0,200,78390,https://business.facebook.com/Shelby-Review-116959709691346/?business_id=898179107217559,Shelby Review,,,,,,,,Metric Media,
34.236.176.60,shiawasseetimes.com,MI,42.95,-84.19,0,200,76732,https://business.facebook.com/Shiawassee-Times-104757504254810/?business_id=898179107217559,Shiawassee Times,,,,,,,,Metric Media,
3.82.80.110,southbendtimes.com,IN,44.06,-121.32,0,200,-1,https://www.facebook.com/South-Bend-Times-113348627024066/,South Bend Times,,,,,,,,Metric Media,
34.236.176.60,southcolumbusnews.com,OH,39.96,-83,0,200,61980,https://www.facebook.com/South-Columbus-News-101376388303275/,South Columbus News,,,,,,,,Metric Media,
34.236.176.60,southcuyahoganews.com,OH,41.43,-81.68,0,200,65312,https://www.facebook.com/South-Cuyahoga-News-110627550701400/,South Cuyahoga News,,,,,,,,Metric Media,
34.236.176.60,southernindianatoday.com,IN,37.98,-87.54,0,200,-1,https://www.facebook.com/Southern-Indiana-Today-106501197715386/,Southern Indiana Today,,,,,,,,Metric Media,
34.236.176.60,southfranklinnews.com,OH,39.56,-84.3,0,200,-1,https://www.facebook.com/South-Franklin-News-111162927311651/,South Franklin News,,,,,,,,Metric Media,
3.82.80.110,southindynews.com,IN,39.77,-86.16,0,200,52697,https://www.facebook.com/South-Indy-News-105301351169118/,South Indy News,,,,,,,,Metric Media,
34.236.176.60,southkentnews.com,MI,43.01,-85.52,0,200,76599,https://business.facebook.com/South-Kent-News-105842877478949/?business_id=898179107217559,South Kent News,,,,,,,,Metric Media,
34.236.176.60,southmichigannews.com,MI,44.31,-85.6,0,200,76414,https://business.facebook.com/South-Michigan-News-115775179810824/?business_id=898179107217559,South Michigan News,,,,,,,,Metric Media,
3.82.80.110,southohionews.com,OH,40.42,-82.91,0,200,66468,https://www.facebook.com/South-Ohio-News-111304453964651/,South Ohio News,,,,,,,,Metric Media,
34.236.176.60,southsummitnews.com,OH,41.09,-81.56,0,200,-1,https://www.facebook.com/South-Summit-News-107566237676287/,South Summit News,,,,,,,,Metric Media,
3.82.80.110,sowisconsintimes.com,WI,42.69,-88.08,0,200,-1,https://www.facebook.com/Southern-Wisconsin-Times-101802288160007/,Southern Wisconsin Times,,,,,,,,Metric Media,
34.236.176.60,stclairtoday.com,MI,42.82,-82.49,0,200,75717,https://business.facebook.com/St-Clair-Today-114311866624505/?business_id=898179107217559,St. Clair Today,,,,,,,,Metric Media,
